CustomerID,Recency,Frequency,Monetary,TotalItems,AverageOrderValue,Tenure
16777.0,166,4,1258.66,461,314.665,375
16778.0,183,1,93.18,66,93.18,0
16779.0,16,46,29033.25,17915,631.1576086956521,629
16780.0,9,3,605.55,355,201.85,306
16781.0,281,2,934.25,305,467.125,297
16782.0,47,34,9800.86,4081,288.2605882352941,592
16783.0,346,1,391.95,163,391.95,0
16784.0,286,4,788.93,472,197.2325,244
16785.0,319,1,533.78,313,533.78,0
16786.0,303,1,51.84,72,51.84,0
16787.0,307,4,1035.43,474,258.8575,300
16788.0,32,5,1950.3,985,390.06,547
16791.0,31,13,3117.18,1450,239.7830769230769,613
16792.0,191,5,623.46,324,124.692,422
16794.0,17,9,1496.7,1291,166.3,515
16795.0,274,3,2492.39,1459,830.7966666666666,318
16797.0,302,5,1827.77,909,365.554,344
16798.0,463,3,848.71,209,282.90333333333336,174
16799.0,341,2,495.98,176,247.99,21
16801.0,72,4,1619.73,499,404.9325,110
16802.0,588,2,582.61,369,291.305,51
16804.0,179,1,118.05,34,118.05,0
16805.0,83,5,1097.24,1122,219.448,557
16806.0,12,4,801.49,378,200.3725,135
16807.0,52,6,2123.88,1433,353.98,480
16808.0,8,2,288.42,196,144.21,175
16809.0,45,7,1283.43,812,183.34714285714287,468
16810.0,101,2,842.0400000000001,372,421.02,228
16812.0,270,4,2392.0,1116,598.0,21
16813.0,6,7,1187.64,1187,169.66285714285715,107
16814.0,18,31,11197.3,4486,361.2032258064516,498
16815.0,363,2,410.97,238,205.485,82
16816.0,12,4,417.06,274,104.265,254
16817.0,95,11,2379.58,1317,216.32545454545453,246
16818.0,2,9,2528.47,1582,280.94111111111107,112
16819.0,374,2,182.59,253,91.295,0
16820.0,5,1,497.61,307,497.61,0
16821.0,291,1,113.35,13,113.35,0
16822.0,595,1,181.39,171,181.39,0
16823.0,136,7,2260.09,1168,322.87,510
16824.0,73,2,448.5,288,224.25,229
16825.0,95,4,1370.41,1089,342.6025,348
16827.0,302,5,392.13,125,78.426,195
16828.0,2,2,128.5,59,64.25,19
16829.0,66,2,513.32,215,256.66,231
16830.0,352,3,881.59,435,293.86333333333334,284
16831.0,474,1,91.8,48,91.8,0
16832.0,93,5,417.61,179,83.522,274
16833.0,169,5,1973.8,744,394.76,363
16834.0,137,2,898.96,760,449.48,446
16835.0,37,6,1538.41,515,256.4016666666667,441
16836.0,26,3,621.82,458,207.2733333333333,457
16837.0,67,9,1911.74,727,212.4155555555556,88
16838.0,106,4,1159.61,509,289.9025,465
16839.0,19,32,16585.420000000002,8276,518.2943750000001,556
16840.0,512,2,139.85,117,69.925,71
16841.0,46,11,3697.3,3106,336.1181818181818,559
16842.0,10,3,1264.19,693,421.3966666666667,201
16843.0,3,32,18184.1,17377,568.253125,635
16844.0,472,2,614.34,281,307.17,20
16845.0,527,1,253.88,167,253.88,0
16846.0,486,2,628.09,382,314.045,62
16847.0,527,1,421.4500000000001,177,421.4500000000001,0
16848.0,286,3,1130.2,598,376.73333333333335,56
16849.0,96,1,124.57,33,124.57,0
16850.0,243,1,332.41,249,332.41,0
16852.0,85,1,113.06,51,113.06,0
16854.0,326,2,1408.96,997,704.48,223
16856.0,327,2,323.09000000000003,159,161.54500000000002,24
16857.0,352,1,352.8,168,352.8,0
16858.0,278,10,4668.28,1514,466.828,355
16859.0,54,7,1932.41,1899,276.05857142857144,500
16860.0,362,3,1610.62,625,536.8733333333333,209
16861.0,67,4,843.63,500,210.9075,350
16862.0,456,4,662.33,513,165.5825,154
16863.0,276,2,659.97,441,329.985,42
16864.0,343,2,409.25,283,204.625,164
16865.0,311,1,130.95,157,130.95,0
16866.0,50,3,207.74,60,69.24666666666666,20
16867.0,599,1,76.74000000000001,58,76.74000000000001,0
16868.0,303,3,393.39,116,131.13,199
16869.0,75,2,387.68,242,193.84,9
16870.0,378,1,450.16,278,450.16,0
16871.0,120,4,2037.82,861,509.455,60
16872.0,14,5,997.79,933,199.558,357
16873.0,36,10,11365.24,6816,1136.524,541
16874.0,288,1,217.74,81,217.74,0
16875.0,54,10,3277.2,1518,327.72,559
16876.0,313,1,136.01,181,136.01,0
16877.0,61,2,188.98,104,94.49,56
16880.0,9,7,1430.8,765,204.4,393
16882.0,148,2,215.7,102,107.85,77
16883.0,96,19,2396.59,1080,126.1363157894737,548
16884.0,466,2,644.08,201,322.04,14
16885.0,266,2,429.88,229,214.94,28
16886.0,365,1,134.0,48,134.0,0
16887.0,310,2,465.84,267,232.92,337
16888.0,310,3,437.15,147,145.71666666666667,300
16889.0,104,6,2530.9,1616,421.81666666666666,371
16890.0,386,3,285.41,243,95.13666666666668,105
16891.0,5,9,1807.26,681,200.80666666666667,639
16892.0,93,3,339.54,208,113.18,547
16893.0,276,2,401.77,182,200.885,9
16894.0,411,3,1324.06,507,441.3533333333333,33
16895.0,348,4,902.28,331,225.57,227
16896.0,464,1,103.95,18,103.95,0
16897.0,208,2,289.78,73,144.89,14
16898.0,86,4,827.03,636,206.7575,399
16899.0,59,5,949.64,521,189.928,247
16901.0,638,1,204.26,42,204.26,0
16902.0,25,1,1706.88,629,1706.88,0
16903.0,289,2,689.04,485,344.52,35
16904.0,4,19,4427.17,2427,233.00894736842105,316
16905.0,146,13,2785.65,918,214.28076923076924,492
16906.0,96,6,1263.97,516,210.66166666666663,388
16907.0,57,8,1438.13,463,179.76625,378
16908.0,631,1,252.59,61,252.59,0
16910.0,0,1,111.78,93,111.78,0
16911.0,545,2,255.25,161,127.625,25
16912.0,43,11,3463.31,1253,314.8463636363636,596
16913.0,199,3,423.91,229,141.3033333333333,361
16915.0,36,9,1303.89,117,144.8766666666667,441
16916.0,281,3,745.22,427,248.40666666666667,43
16917.0,186,2,1857.83,793,928.915,355
16918.0,4,13,2967.17,1910,228.24384615384616,641
16919.0,65,24,5125.91,2425,213.5795833333333,320
16920.0,320,1,355.45,81,355.45,0
16921.0,351,2,276.88,128,138.44,157
16922.0,482,1,611.08,281,611.08,0
16923.0,8,27,11052.26,5077,409.342962962963,578
16925.0,449,1,125.65,123,125.65,0
16926.0,280,5,1421.35,237,284.27,155
16927.0,25,3,543.05,993,181.01666666666665,245
16928.0,3,27,3669.18,2414,135.89555555555555,580
16929.0,37,2,428.88,326,214.44,27
16931.0,12,16,3548.2,2283,221.7625,294
16932.0,332,2,278.77,142,139.385,147
16933.0,148,8,2842.75,1386,355.34375,490
16934.0,293,4,1160.06,540,290.015,237
16935.0,291,3,535.1,278,178.36666666666667,39
16936.0,295,1,288.49,169,288.49,0
16937.0,408,1,202.1,126,202.1,0
16938.0,89,8,6717.55,4869,839.69375,480
16939.0,398,3,449.0,232,149.66666666666666,160
16940.0,78,7,5246.14,3570,749.4485714285714,562
16941.0,521,1,33.0,12,33.0,0
16942.0,45,7,1449.14,597,207.02,91
16943.0,121,5,1299.49,147,259.898,412
16944.0,519,1,101.36,27,101.36,0
16945.0,8,27,7209.72,5085,267.0266666666667,631
16946.0,292,5,1222.04,509,244.408,264
16947.0,145,5,955.21,655,191.042,410
16948.0,48,7,868.77,2091,124.11,517
16949.0,95,4,893.75,386,223.4375,130
16950.0,33,9,3384.2200000000003,2185,376.0244444444445,560
16951.0,44,3,1277.75,1318,425.9166666666667,169
16952.0,18,5,798.78,344,159.756,618
16954.0,34,15,5242.18,3776,349.4786666666667,565
16955.0,94,6,1309.41,823,218.235,492
16957.0,148,2,416.64,172,208.32,42
16958.0,344,1,809.44,561,809.44,0
16960.0,162,6,1737.91,1306,289.6516666666667,394
16961.0,25,3,794.56,482,264.8533333333333,415
16962.0,319,1,251.04,158,251.04,0
16963.0,96,1,110.55,35,110.55,0
16964.0,642,2,207.85,49,103.925,0
16965.0,136,1,201.19,291,201.19,0
16966.0,79,4,1486.56,1320,371.64,70
16967.0,98,1,319.02,333,319.02,0
16968.0,17,1,253.31,98,253.31,0
16969.0,43,2,478.96,740,239.48,57
16970.0,535,1,71.4,12,71.4,0
16972.0,292,2,786.25,190,393.125,73
16973.0,295,1,127.0,60,127.0,0
16974.0,432,2,365.5,70,182.75,41
16975.0,332,3,926.12,586,308.70666666666665,82
16976.0,176,1,251.52,88,251.52,0
16977.0,304,4,496.0,142,124.0,236
16978.0,575,2,424.55,119,212.275,0
16979.0,57,5,1563.39,721,312.678,302
16980.0,164,3,1473.3300000000002,1039,491.11000000000007,173
16983.0,6,9,2969.27,1861,329.9188888888889,349
16984.0,39,8,9499.58,4539,1187.4475,512
16985.0,67,20,9037.58,2558,451.879,571
16986.0,354,9,3015.55,1499,335.0611111111112,228
16987.0,79,7,1540.3,380,220.04285714285717,567
16988.0,289,1,256.55,115,256.55,0
16989.0,7,2,890.7,1086,445.35,52
16990.0,128,2,344.0,200,172.0,203
16991.0,330,1,1041.21,793,1041.21,0
16992.0,8,11,4834.54,1831,439.5036363636364,567
16993.0,373,2,1950.95,285,975.475,112
16996.0,30,8,1708.43,765,213.55375,296
16997.0,197,3,702.0,360,234.0,37
16998.0,59,5,402.0,104,80.4,294
17000.0,305,2,406.3,305,203.15,11
17001.0,1,16,5444.72,3184,340.295,532
17002.0,125,6,2071.34,1008,345.22333333333336,425
17003.0,311,4,830.16,495,207.54,176
17004.0,2,3,2018.62,1064,672.8733333333333,331
17005.0,380,2,742.36,787,371.18,118
17006.0,301,4,854.54,301,213.635,252
17007.0,64,6,805.61,466,134.26833333333337,282
17008.0,338,1,81.36,24,81.36,0
17009.0,460,1,242.06,336,242.06,0
17011.0,556,2,400.8,606,200.4,4
17012.0,634,1,384.16,268,384.16,0
17015.0,94,1,524.5,549,524.5,0
17016.0,486,1,552.4,309,552.4,0
17017.0,71,23,10847.63,8229,471.6360869565217,574
17018.0,235,5,1772.6,340,354.52,408
17019.0,171,10,3735.52,2474,373.552,475
17020.0,451,2,935.62,860,467.81,104
17021.0,351,6,1182.22,992,197.03666666666663,146
17022.0,342,1,189.0,72,189.0,0
17023.0,326,3,800.18,530,266.72666666666663,280
17024.0,8,2,56.25,45,28.125,58
17025.0,282,4,1313.84,928,328.46,268
17026.0,94,3,208.98,132,69.66,231
17027.0,88,7,1092.7,520,156.1,550
17028.0,490,3,1593.83,856,531.2766666666666,140
17029.0,20,7,2137.3,1265,305.3285714285715,553
17031.0,64,5,2619.45,1485,523.89,426
17032.0,457,8,3004.6,1695,375.575,181
17033.0,123,3,910.75,311,303.5833333333333,183
17034.0,197,3,680.2,388,226.73333333333332,225
17035.0,155,4,613.59,327,153.3975,491
17036.0,292,1,176.9,76,176.9,0
17038.0,324,1,630.77,507,630.77,0
17039.0,513,1,1954.99,689,1954.99,0
17040.0,47,2,463.25,189,231.625,412
17041.0,18,5,1355.6,925,271.12,491
17042.0,30,4,922.82,892,230.705,125
17043.0,87,6,1206.34,983,201.05666666666664,551
17044.0,284,11,11013.82,5218,1001.2563636363636,357
17045.0,22,5,827.6800000000001,294,165.536,316
17046.0,66,5,1906.07,1636,381.214,463
17047.0,114,5,1937.76,1003,387.552,526
17048.0,27,7,2071.68,1068,295.9542857142857,572
17049.0,27,15,6894.150000000001,2683,459.61,528
17050.0,5,11,4691.79,2451,426.5263636363636,585
17051.0,103,4,714.39,513,178.5975,433
17053.0,40,1,498.48,122,498.48,0
17054.0,47,4,1207.32,739,301.83,107
17055.0,355,1,239.55,87,239.55,0
17056.0,647,1,128.60000000000002,26,128.60000000000002,0
17057.0,505,1,294.74,129,294.74,0
17058.0,108,2,819.66,455,409.83,40
17059.0,19,8,4757.59,3012,594.69875,572
17060.0,175,1,234.24,216,234.24,0
17061.0,20,10,4658.83,1408,465.883,121
17062.0,223,6,1208.22,922,201.37,125
17063.0,72,10,2849.26,1438,284.92600000000004,575
17064.0,92,2,461.3,189,230.65,144
17065.0,547,2,194.7,82,97.35,0
17066.0,635,1,228.34,93,228.34,0
17067.0,634,3,454.54,322,151.51333333333335,6
17068.0,4,42,8148.23,3919,194.0054761904762,526
17069.0,64,10,4580.37,2539,458.037,581
17070.0,23,2,445.32,234,222.66,296
17071.0,43,10,2774.59,1360,277.459,550
17072.0,534,1,282.05,218,282.05,0
17073.0,18,1,453.79,307,453.79,0
17074.0,472,1,203.05,19,203.05,0
17075.0,162,9,2103.68,736,233.7422222222222,472
17076.0,183,5,735.87,331,147.174,461
17077.0,487,1,306.0,36,306.0,0
17080.0,179,6,746.23,475,124.37166666666668,256
17081.0,305,4,674.23,311,168.5575,259
17082.0,227,5,3365.12,1793,673.024,406
17083.0,18,9,4049.79,1955,449.9766666666667,559
17084.0,305,1,2253.22,1476,2253.22,0
17085.0,32,28,7891.41,3603,281.8360714285714,610
17087.0,647,1,221.53,113,221.53,0
17088.0,92,2,1399.11,525,699.5550000000001,70
17089.0,295,1,128.45,35,128.45,0
17090.0,7,10,1917.3,802,191.73,409
17091.0,7,17,6675.34,3389,392.66705882352943,624
17092.0,35,9,4450.25,3061,494.47222222222223,548
17093.0,502,1,235.88,114,235.88,0
17094.0,231,2,402.2000000000001,212,201.1,101
17095.0,208,6,1792.05,1311,298.675,425
17096.0,52,9,3180.99,1410,353.4433333333334,412
17097.0,9,7,1025.56,451,146.50857142857143,330
17098.0,291,3,591.0699999999999,125,197.0233333333333,159
17099.0,442,1,582.17,317,582.17,0
17101.0,87,4,1115.9,518,278.975,371
17102.0,171,1,25.5,2,25.5,0
17103.0,631,1,424.3,471,424.3,0
17104.0,333,1,474.03,149,474.03,0
17105.0,68,2,665.78,693,332.89,147
17106.0,298,1,491.23,156,491.23,0
17107.0,64,7,11594.05,5139,1656.292857142857,522
17108.0,573,1,174.95,31,174.95,0
17109.0,141,4,875.01,448,218.7525,265
17110.0,74,3,510.7,142,170.23333333333332,444
17111.0,334,1,227.97,299,227.97,0
17112.0,412,1,205.17,134,205.17,0
17113.0,483,6,2322.59,915,387.09833333333336,123
17114.0,48,6,603.59,157,100.59833333333334,196
17115.0,92,6,2536.81,773,422.8016666666667,551
17116.0,557,1,389.78,392,389.78,0
17117.0,197,1,116.2,68,116.2,0
17118.0,227,1,157.02,154,157.02,0
17120.0,142,1,307.46,120,307.46,0
17121.0,312,1,314.74,106,314.74,0
17122.0,28,4,570.5,368,142.625,380
17123.0,71,3,977.17,676,325.7233333333333,410
17124.0,94,1,298.89,130,298.89,0
17126.0,61,9,2070.44,1468,230.04888888888888,313
17127.0,338,5,1155.0300000000002,340,231.00600000000003,306
17128.0,244,1,157.09,76,157.09,0
17129.0,429,1,31.85,5,31.85,0
17132.0,361,2,1272.8,980,636.4,36
17133.0,99,8,12208.88,8502,1526.11,438
17134.0,16,3,637.1,148,212.36666666666667,335
17135.0,199,5,1314.98,1118,262.996,289
17136.0,571,1,231.68,256,231.68,0
17137.0,325,6,1133.63,697,188.93833333333336,261
17138.0,185,7,4417.27,2024,631.0385714285715,397
17139.0,32,20,15767.81,7877,788.3905,575
17140.0,156,1,465.32,302,465.32,0
17141.0,327,4,754.33,436,188.5825,266
17142.0,148,4,1283.75,323,320.9375,445
17143.0,326,2,924.11,330,462.055,98
17145.0,422,4,3120.91,2591,780.2275,145
17146.0,15,13,5860.24,2192,450.7876923076923,570
17147.0,116,7,2458.47,943,351.21,491
17149.0,360,1,143.10000000000002,18,143.10000000000002,0
17150.0,286,6,1375.65,403,229.275,357
17151.0,644,1,231.90000000000003,42,231.90000000000003,0
17152.0,104,4,2016.5,577,504.125,230
17155.0,87,6,784.0600000000001,899,130.67666666666668,558
17156.0,401,1,591.87,391,591.87,0
17157.0,85,18,4994.36,2022,277.46444444444444,559
17158.0,142,4,1411.58,830,352.895,409
17159.0,81,3,1089.16,542,363.0533333333333,473
17160.0,18,16,9692.31,7951,605.769375,626
17161.0,353,1,856.01,537,856.01,0
17162.0,40,9,1463.66,865,162.6288888888889,174
17163.0,355,2,406.68,465,203.34,229
17164.0,61,3,1270.42,802,423.47333333333336,121
17165.0,193,6,1794.32,788,299.05333333333334,444
17166.0,113,1,127.59,57,127.59,0
17167.0,289,3,867.11,429,289.0366666666667,65
17168.0,408,1,400.2,220,400.2,0
17169.0,92,2,629.63,247,314.815,395
17170.0,283,2,178.68,152,89.34,14
17171.0,198,2,384.59,225,192.295,372
17172.0,340,2,638.81,735,319.405,296
17173.0,26,2,961.26,238,480.63,14
17174.0,127,1,59.9,41,59.9,0
17175.0,50,3,1132.63,644,377.5433333333333,155
17176.0,111,3,902.32,576,300.7733333333333,475
17177.0,414,1,119.5,40,119.5,0
17178.0,640,1,436.71,101,436.71,0
17179.0,87,6,1507.26,625,251.21,384
17180.0,150,10,2025.81,1674,202.581,445
17181.0,283,2,380.97,459,190.485,222
17182.0,332,2,321.3,54,160.65,295
17183.0,14,1,329.67,141,329.67,0
17184.0,478,2,198.41000000000005,73,99.205,161
17185.0,501,3,229.46,119,76.48666666666666,6
17187.0,136,2,467.71,426,233.855,299
17188.0,73,11,3933.79,2212,357.61727272727273,566
17189.0,15,5,957.63,604,191.526,631
17190.0,116,6,1493.3,2065,248.88333333333333,437
17191.0,4,14,4303.88,2229,307.42,643
17192.0,445,1,77.83,46,77.83,0
17193.0,86,4,1059.3,558,264.825,561
17194.0,183,3,812.5,420,270.8333333333333,256
17195.0,564,1,562.98,486,562.98,0
17196.0,337,1,352.9,168,352.9,0
17198.0,274,2,1043.32,484,521.66,5
17199.0,491,1,145.12,304,145.12,0
17200.0,296,4,356.71,367,89.1775,264
17201.0,433,3,899.41,807,299.80333333333334,143
17202.0,330,1,160.65,55,160.65,0
17203.0,297,4,2012.03,1756,503.0075,0
17204.0,84,9,5504.6900000000005,2651,611.6322222222223,372
17205.0,325,2,615.27,1330,307.635,148
17207.0,561,1,303.22,241,303.22,0
17208.0,305,1,115.35,103,115.35,0
17209.0,558,3,611.6,731,203.86666666666667,87
17210.0,302,1,253.37,243,253.37,0
17211.0,89,11,3194.32,1815,290.3927272727273,546
17212.0,162,3,794.41,727,264.80333333333334,233
17213.0,50,11,4181.08,1761,380.0981818181818,583
17214.0,158,4,613.67,179,153.4175,110
17215.0,373,1,186.15,104,186.15,0
17216.0,463,1,65.05,22,65.05,0
17217.0,143,2,218.0,95,109.0,385
17218.0,123,13,3180.54,1638,244.65692307692308,469
17219.0,326,1,144.9,99,144.9,0
17220.0,8,17,3578.48,2139,210.49882352941177,589
17221.0,501,3,643.39,427,214.4633333333333,15
17222.0,386,5,1250.86,735,250.172,220
17223.0,219,3,873.53,222,291.1766666666667,64
17224.0,410,1,100.86,65,100.86,0
17225.0,491,1,131.15,36,131.15,0
17226.0,218,3,900.12,855,300.04,356
17227.0,82,9,1556.46,1329,172.94,520
17228.0,117,9,1958.73,1647,217.63666666666663,429
17229.0,5,2,318.76,185,159.38,46
17230.0,173,18,9924.95,3903,551.3861111111112,467
17231.0,35,22,5961.44,3043,270.9745454545454,605
17233.0,357,2,369.98,167,184.99,276
17234.0,92,1,149.89,55,149.89,0
17235.0,281,7,1696.72,873,242.38857142857145,180
17236.0,88,11,1710.86,730,155.53272727272727,463
17237.0,285,2,687.39,310,343.695,6
17238.0,45,26,5998.37,2807,230.70653846153849,602
17239.0,222,4,1189.45,515,297.3625,213
17240.0,505,1,130.6,108,130.6,0
17241.0,294,12,2744.14,865,228.6783333333333,276
17242.0,17,5,2889.28,1459,577.856,576
17243.0,2,59,16667.170000000002,6361,282.49440677966106,645
17244.0,292,4,871.14,803,217.785,350
17245.0,114,2,371.63,307,185.815,484
17246.0,456,2,38.92,36,19.46,191
17248.0,29,2,546.16,292,273.08,361
17249.0,338,1,68.03,79,68.03,0
17250.0,170,1,162.65,70,162.65,0
17251.0,272,3,812.4300000000001,379,270.81,362
17252.0,26,2,353.86,193,176.93,69
17254.0,310,1,198.29,146,198.29,0
17255.0,208,3,613.18,437,204.3933333333333,146
17256.0,16,5,498.93,299,99.786,492
17257.0,345,2,192.73,188,96.365,0
17258.0,306,2,417.3,188,208.65,268
17259.0,57,6,1889.34,1158,314.89,507
17260.0,320,1,120.95,23,120.95,0
17261.0,419,1,230.44,98,230.44,0
17262.0,136,10,2459.62,669,245.962,497
17263.0,117,1,63.440000000000005,36,63.440000000000005,0
17264.0,333,1,279.59,227,279.59,0
17265.0,48,2,562.9,394,281.45,41
17266.0,57,3,320.15,118,106.71666666666664,493
17267.0,36,2,317.62,159,158.81,0
17268.0,17,11,1733.89,1395,157.62636363636364,623
17269.0,295,1,537.46,336,537.46,0
17270.0,378,2,604.4,421,302.2,262
17271.0,645,1,210.39,117,210.39,0
17272.0,108,2,1409.44,1161,704.72,63
17273.0,333,1,141.12,133,141.12,0
17274.0,305,1,465.4,194,465.4,0
17275.0,292,1,114.52,72,114.52,0
17276.0,311,1,508.39,189,508.39,0
17277.0,137,2,1065.35,430,532.6750000000001,95
17278.0,150,2,271.24,195,135.62,323
17280.0,347,1,118.86,74,118.86,0
17281.0,283,6,797.8499999999999,295,132.975,299
17282.0,39,5,2339.66,2351,467.932,418
17283.0,288,1,188.46,179,188.46,0
17284.0,30,7,2634.72,1947,376.3885714285714,324
17285.0,537,2,428.34,140,214.17,34
17286.0,309,2,241.56,253,120.78,0
17287.0,52,19,3750.26,1892,197.38210526315788,593
17288.0,116,9,1743.95,1165,193.77222222222224,186
17289.0,89,7,1302.34,874,186.04857142857145,461
17290.0,291,6,976.2,743,162.70000000000002,344
17291.0,217,1,550.8000000000001,72,550.8000000000001,0
17292.0,381,2,271.75,131,135.875,107
17293.0,28,13,2766.15,1611,212.78076923076924,616
17294.0,578,2,467.79,297,233.895,0
17296.0,639,1,338.13,216,338.13,0
17298.0,10,5,957.56,854,191.512,540
17299.0,9,4,615.16,536,153.79,380
17300.0,300,2,393.64,467,196.82,90
17301.0,533,1,132.8,80,132.8,0
17302.0,32,3,661.61,345,220.53666666666663,182
17303.0,270,1,250.04,144,250.04,0
17304.0,443,1,111.5,73,111.5,0
17305.0,558,1,2135.46,1006,2135.46,0
17306.0,9,17,7851.1,11514,461.8294117647059,303
17307.0,304,11,3999.89,3667,363.6263636363637,293
17308.0,302,2,4511.76,5148,2255.88,59
17309.0,4,3,330.59000000000003,193,110.19666666666669,577
17310.0,296,2,1025.1,402,512.55,147
17311.0,226,5,2738.17,2160,547.634,357
17312.0,48,3,644.3,372,214.76666666666665,20
17314.0,58,14,3883.43,2785,277.3878571428571,588
17315.0,9,35,7727.38,4235,220.7822857142857,338
17316.0,329,1,124.45,44,124.45,0
17318.0,634,1,164.28,60,164.28,0
17319.0,578,1,29.1,14,29.1,0
17320.0,9,6,2895.77,1392,482.6283333333333,586
17321.0,303,4,1040.32,444,260.08,183
17322.0,285,5,922.59,631,184.518,360
17323.0,34,9,1181.77,1172,131.30777777777777,574
17324.0,241,10,2013.87,1299,201.387,389
17325.0,189,3,609.5699999999999,465,203.19,361
17326.0,317,2,321.95,140,160.975,121
17327.0,319,2,152.35,59,76.175,152
17328.0,582,1,104.7,86,104.7,0
17329.0,224,4,724.6800000000001,357,181.17,420
17330.0,454,2,59.900000000000006,2,29.950000000000003,103
17331.0,33,1,175.2,16,175.2,0
17332.0,437,5,838.27,794,167.654,128
17334.0,211,3,635.15,566,211.71666666666667,104
17335.0,293,2,508.0,216,254.0,300
17336.0,381,1,81.12,48,81.12,0
17337.0,60,4,2027.87,1269,506.9675,158
17338.0,23,16,10705.66,5102,669.10375,524
17339.0,3,3,362.36,188,120.78666666666668,415
17340.0,29,14,17645.18,9251,1260.37,542
17341.0,66,5,1889.83,1169,377.966,383
17342.0,289,4,1227.54,521,306.885,290
17343.0,264,6,1259.94,454,209.99,380
17344.0,638,1,307.54,147,307.54,0
17345.0,2,9,1351.07,1845,150.11888888888888,644
17346.0,12,19,3912.65,2956,205.92894736842103,497
17348.0,207,5,1477.04,1591,295.408,341
17349.0,88,5,852.25,840,170.45,452
17350.0,303,3,619.971,421,206.657,282
17351.0,78,11,1828.38,362,166.21636363636364,560
17352.0,605,1,36.25,15,36.25,0
17353.0,38,4,3242.0,2168,810.5,495
17354.0,337,3,1750.4,1529,583.4666666666666,0
17355.0,295,1,285.11,257,285.11,0
17356.0,221,5,946.47,925,189.294,376
17358.0,212,5,866.05,442,173.20999999999998,350
17359.0,557,1,156.6,76,156.6,0
17360.0,93,4,976.54,468,244.135,250
17361.0,95,4,656.36,289,164.09,489
17362.0,148,7,1024.04,549,146.29142857142855,463
17363.0,304,3,940.86,523,313.62,6
17364.0,46,23,10223.05,6313,444.4804347826087,594
17365.0,79,12,5794.43,5841,482.8691666666667,506
17366.0,341,2,1096.24,510,548.12,23
17367.0,147,1,168.4,150,168.4,0
17368.0,2,12,2549.14,2244,212.4283333333333,630
17369.0,365,1,979.2,1152,979.2,0
17370.0,1,2,228.06,218,114.03,77
17371.0,270,4,336.29,171,84.0725,370
17372.0,75,26,4096.01,1721,157.53884615384615,569
17373.0,43,5,807.88,530,161.576,515
17374.0,128,3,727.11,155,242.37,176
17375.0,108,4,660.55,480,165.1375,232
17376.0,220,3,356.29,193,118.76333333333334,211
17377.0,35,67,16263.87,6607,242.74432835820895,611
17378.0,283,1,10.95,1,10.95,0
17380.0,343,3,645.0,252,215.0,100
17381.0,8,33,37988.41,42969,1151.1639393939392,449
17382.0,345,7,836.88,432,119.55428571428573,133
17383.0,362,1,110.7,12,110.7,0
17384.0,128,2,398.8,76,199.4,248
17386.0,8,6,1823.69,1075,303.9483333333333,286
17388.0,41,10,2385.04,2278,238.504,598
17389.0,5,52,34895.08,12212,671.0592307692308,639
17390.0,330,1,149.3,49,149.3,0
17391.0,73,2,508.8,480,254.4,0
17392.0,216,3,626.56,493,208.85333333333327,143
17393.0,320,2,381.15,238,190.575,77
17394.0,128,1,203.87,241,203.87,0
17395.0,417,1,97.5,66,97.5,0
17396.0,58,12,6278.1,1519,523.1750000000001,292
17397.0,325,1,536.77,443,536.77,0
17398.0,24,3,653.38,310,217.7933333333333,140
17400.0,35,8,4677.05,2199,584.63125,595
17401.0,450,1,114.85,34,114.85,0
17402.0,11,18,4194.78,1290,233.0433333333333,621
17403.0,360,1,118.95,77,118.95,0
17404.0,32,18,36878.6,39554,2048.811111111111,578
17405.0,59,1,393.31,334,393.31,0
17406.0,242,13,4905.05,2124,377.3115384615385,400
17407.0,321,1,552.9,426,552.9,0
17408.0,72,3,316.09000000000003,163,105.36333333333334,350
17409.0,94,10,7793.51,4089,779.351,543
17410.0,5,2,419.55,149,209.775,119
17411.0,170,3,932.02,428,310.67333333333335,475
17412.0,105,13,3869.28,2224,297.6369230769231,541
17413.0,314,2,560.14,302,280.07,165
17414.0,94,5,2069.52,5536,413.904,551
17416.0,19,20,15699.52,7750,784.976,615
17417.0,458,1,164.18,76,164.18,0
17418.0,233,2,373.99,371,186.995,63
17419.0,53,14,4933.95,2424,352.425,539
17420.0,80,5,877.11,403,175.422,230
17421.0,295,3,1059.41,807,353.1366666666667,349
17422.0,2,10,3314.36,3034,331.43600000000004,441
17423.0,127,2,869.96,645,434.98,175
17426.0,0,11,7321.1,4634,665.5545454545455,569
17428.0,20,37,25224.0,14769,681.7297297297297,627
17429.0,37,5,1357.46,1286,271.492,301
17430.0,274,3,582.01,385,194.00333333333333,114
17431.0,222,1,403.3,292,403.3,0
17432.0,294,7,1385.63,809,197.94714285714284,350
17433.0,294,1,266.8,120,266.8,0
17435.0,320,1,331.35,195,331.35,0
17436.0,136,4,440.16,136,110.04,505
17437.0,439,1,373.17,284,373.17,0
17438.0,163,5,1422.77,553,284.554,387
17439.0,565,1,325.74,370,325.74,0
17440.0,66,4,323.58,282,80.895,392
17441.0,641,1,293.35,245,293.35,0
17442.0,3,14,4293.43,2898,306.67357142857145,568
17443.0,129,1,534.24,504,534.24,0
17444.0,57,3,2940.04,2119,980.0133333333332,25
17446.0,86,2,120.9,198,60.45,133
17448.0,406,46,14556.97,11548,316.45586956521737,147
17449.0,4,10,3927.84,2121,392.784,635
